"TIME","GEO","UNIT","NACE_R2","Value","Flag and Footnotes"
"2018","Serbia","Percentage","Human health and social work activities","14.8",""
"2018","Serbia","Percentage","Arts, entertainment and recreation","4.1",""
"2018","Serbia","Percentage","Other service activities","3.1",""
"2018","Turkey","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2018","Turkey","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2018","Turkey","Percentage","Business economy",":",""
"2018","Turkey","Percentage","Mining and quarrying",":",""
"2018","Turkey","Percentage","Manufacturing",":",""
"2018","Turkey","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2018","Turkey","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2018","Turkey","Percentage","Construction",":",""
"2018","Turkey","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2018","Turkey","Percentage","Transportation and storage",":",""
"2018","Turkey","Percentage","Accommodation and food service activities",":",""
"2018","Turkey","Percentage","Information and communication",":",""
"2018","Turkey","Percentage","Financial and insurance activities",":",""
"2018","Turkey","Percentage","Real estate activities",":",""
"2018","Turkey","Percentage","Professional, scientific and technical activities",":",""
"2018","Turkey","Percentage","Administrative and support service activities",":",""
"2018","Turkey","Percentage","Public administration and defence; compulsory social security",":",""
"2018","Turkey","Percentage","Education",":",""
"2018","Turkey","Percentage","Human health and social work activities",":",""
"2018","Turkey","Percentage","Arts, entertainment and recreation",":",""
"2018","Turkey","Percentage","Other service activities",":",""
"2019","Belgium","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2019","Belgium","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","5.8","p"
"2019","Belgium","Percentage","Business economy","9.9","p"
"2019","Belgium","Percentage","Mining and quarrying","-3.3","p"
"2019","Belgium","Percentage","Manufacturing","10.4","p"
"2019","Belgium","Percentage","Electricity, gas, steam and air conditioning supply","5.9","p"
"2019","Belgium","Percentage","Water supply; sewerage, waste management and remediation activities","11.8","p"
"2019","Belgium","Percentage","Construction","7.2","p"
"2019","Belgium","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","10.0","p"
"2019","Belgium","Percentage","Transportation and storage","3.4","p"
"2019","Belgium","Percentage","Accommodation and food service activities","3.1","p"
"2019","Belgium","Percentage","Information and communication","11.0","p"
"2019","Belgium","Percentage","Financial and insurance activities","6.6","p"
"2019","Belgium","Percentage","Real estate activities","9.9","p"
"2019","Belgium","Percentage","Professional, scientific and technical activities","5.2","p"
"2019","Belgium","Percentage","Administrative and support service activities","8.4","p"
"2019","Belgium","Percentage","Public administration and defence; compulsory social security",":",""
"2019","Belgium","Percentage","Education","5.0","p"
"2019","Belgium","Percentage","Human health and social work activities","2.3","p"
"2019","Belgium","Percentage","Arts, entertainment and recreation","0.5","p"
"2019","Belgium","Percentage","Other service activities","4.0","p"
"2019","Bulgaria","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","13.7","p"
"2019","Bulgaria","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","14.1","p"
"2019","Bulgaria","Percentage","Business economy","14","p"
"2019","Bulgaria","Percentage","Mining and quarrying","13.9","p"
"2019","Bulgaria","Percentage","Manufacturing","22.7","p"
"2019","Bulgaria","Percentage","Electricity, gas, steam and air conditioning supply","8.2","p"
"2019","Bulgaria","Percentage","Water supply; sewerage, waste management and remediation activities","5.6","p"
"2019","Bulgaria","Percentage","Construction","-11.5","p"
"2019","Bulgaria","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","12.8","p"
"2019","Bulgaria","Percentage","Transportation and storage","11","p"
"2019","Bulgaria","Percentage","Accommodation and food service activities","7.8","p"
"2019","Bulgaria","Percentage","Information and communication","22.4","p"
"2019","Bulgaria","Percentage","Financial and insurance activities","29.5","p"
"2019","Bulgaria","Percentage","Real estate activities","-7.5","p"
"2019","Bulgaria","Percentage","Professional, scientific and technical activities","16.5","p"
"2019","Bulgaria","Percentage","Administrative and support service activities","-29.8","p"
"2019","Bulgaria","Percentage","Public administration and defence; compulsory social security","8.4","p"
"2019","Bulgaria","Percentage","Education","9.3","p"
"2019","Bulgaria","Percentage","Human health and social work activities","29.5","p"
"2019","Bulgaria","Percentage","Arts, entertainment and recreation","24.7","p"
"2019","Bulgaria","Percentage","Other service activities","-2.3","p"
"2019","Czechia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","18.7","d"
"2019","Czechia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","19.2","d"
"2019","Czechia","Percentage","Business economy","15.0","d"
"2019","Czechia","Percentage","Mining and quarrying","16.5","d"
"2019","Czechia","Percentage","Manufacturing","24.7","d"
"2019","Czechia","Percentage","Electricity, gas, steam and air conditioning supply","17.4","d"
"2019","Czechia","Percentage","Water supply; sewerage, waste management and remediation activities","4.5","d"
"2019","Czechia","Percentage","Construction","9.3","d"
"2019","Czechia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","23.1","d"
"2019","Czechia","Percentage","Transportation and storage","3.6","d"
"2019","Czechia","Percentage","Accommodation and food service activities","9.8","d"
"2019","Czechia","Percentage","Information and communication","30.9","d"
"2019","Czechia","Percentage","Financial and insurance activities","38.2","d"
"2019","Czechia","Percentage","Real estate activities","9.5","d"
"2019","Czechia","Percentage","Professional, scientific and technical activities","24.7","d"
"2019","Czechia","Percentage","Administrative and support service activities","10.6","d"
"2019","Czechia","Percentage","Public administration and defence; compulsory social security","15.5","d"
"2019","Czechia","Percentage","Education","22.1","d"
"2019","Czechia","Percentage","Human health and social work activities","20.9","d"
"2019","Czechia","Percentage","Arts, entertainment and recreation","13.2","d"
"2019","Czechia","Percentage","Other service activities","14.8","d"
"2019","Denmark","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","13.6",""
"2019","Denmark","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","14.0",""
"2019","Denmark","Percentage","Business economy","14.3",""
"2019","Denmark","Percentage","Mining and quarrying","17.7",""
"2019","Denmark","Percentage","Manufacturing","10.2",""
"2019","Denmark","Percentage","Electricity, gas, steam and air conditioning supply","16.0",""
"2019","Denmark","Percentage","Water supply; sewerage, waste management and remediation activities","4.8",""
